"LOCATION_ID","lat","long","classification","EVC","EVH","EVT","HUC_08_ID","hli","soilorder","landform","ocs","cc_pct"
"site_611",59.7662184096337,-150.055528290373,0,109,110,3644,19020202,200,35,1000,96,95
"site_612",59.9122844748316,-150.76564652247,0,106,110,3679,19020300,200,16,8000,91,65
"site_613",61.8607303260868,-150.063882622516,0,104,110,3679,19020504,0,24,7000,87,45
"site_614",59.1288637155509,-151.687856993147,0,108,111,3644,19020202,100,16,4000,96,85
"site_615",59.2671144377769,-151.719657354205,0,109,110,3644,19020300,100,16,3000,71,95
"site_616",60.886237905874,-152.337877932736,0,106,110,3679,19020600,100,35,1000,84,65
"site_617",60.7574194941312,-151.768435874132,0,107,110,3677,19020600,100,24,8000,88,75
"site_618",61.8168027086934,-151.071522876712,0,102,110,3677,19020504,100,24,8000,96,25
"site_619",59.4250382647251,-151.283345620708,0,108,110,3644,19020300,200,16,9000,73,85
"site_620",59.9863954857714,-150.454649771108,0,106,109,3603,19020300,100,16,1000,97,65
"site_621",59.9656444027083,-152.778771074182,0,106,110,3679,19020602,200,16,4000,82,65
"site_622",61.848333575166,-150.911173598497,0,103,110,3677,19020504,0,24,5000,98,35
"site_623",60.7590364616426,-150.545469446332,0,105,110,3679,19020302,100,24,6000,75,55
"site_624",60.0122669659541,-152.738077391811,0,106,110,3679,19020602,200,16,1000,94,65
"site_625",62.3239915181073,-150.305349770887,0,104,109,3679,19020504,0,24,5000,98,45
"site_626",60.7851774364105,-149.835890203406,0,105,110,3679,19020302,200,16,1000,99,55
"site_627",60.1704602874875,-152.733765478447,0,105,110,3644,19020602,100,16,1000,91,55
"site_628",62.0749785213493,-151.599732263775,0,106,110,3677,19020504,0,16,4000,92,65
"site_629",59.8583855577844,-150.780468724658,0,105,110,3677,19020300,100,16,7000,88,55
"site_630",59.4285416943332,-151.460942552378,0,108,110,3644,19020300,200,16,1000,81,85
"site_631",61.3513855599911,-148.456616916169,0,104,110,3644,19020402,200,35,9000,87,45
"site_632",59.3794936798203,-151.398419808603,0,105,110,3644,19020202,100,16,1000,73,55
"site_633",62.3743870055464,-151.026786775563,0,103,110,3600,19020504,200,16,9000,90,35
"site_634",59.6980362795691,-150.112661142443,0,109,110,3644,19020202,200,16,1000,66,95
"site_635",60.5485611905734,-149.615982621854,0,104,110,3679,19020302,0,16,6000,88,45
"site_636",61.2875153432902,-149.490128650548,0,101,109,3679,19020400,100,24,1000,89,15
"site_637",61.7852718422208,-148.267970706504,0,103,110,3600,19020402,0,16,1000,86,35
"site_638",61.628964982784,-149.025519985602,0,106,110,3679,19020402,200,24,8000,86,65
"site_639",60.9619658843252,-152.214179918112,0,106,110,3679,19020600,100,16,1000,91,65
"site_640",60.3216467498048,-151.328890205613,0,104,110,3679,19020300,0,24,5000,79,45
"site_641",60.0076855580051,-151.656056632089,0,103,110,3677,19020300,0,3,5000,93,35
"site_642",61.009666425912,-151.505139664357,0,104,109,3679,19020600,0,24,5000,85,45
"site_643",61.3039545129895,-148.923381537797,0,106,110,3600,19020400,200,16,2000,86,65
"site_644",59.8756332112395,-150.779121251731,0,106,110,3679,19020300,200,16,6000,78,65
"site_645",59.9580985543217,-151.453396703992,0,101,110,3679,19020300,0,3,6000,106,15
"site_646",61.4729276179324,-151.791073419292,0,107,110,3679,19020600,200,16,4000,108,75
"site_647",62.2431431425365,-149.743723055255,0,101,109,3601,19020504,0,24,5000,101,15
"site_648",62.11001281743,-150.86347305691,0,104,109,3679,19020504,0,24,7000,96,45
"site_649",59.2913689504482,-151.676538220567,0,106,111,3644,19020300,100,16,1000,94,65
"site_650",61.9547839363341,-148.300310056732,0,105,110,3603,19020402,100,16,2000,83,55
"site_651",61.4060929607939,-148.645802115004,0,103,110,3679,19020402,100,16,1000,85,35
"site_652",59.4948373623012,-151.145903382237,0,107,110,3644,19020300,100,16,1000,79,75
"site_653",62.4746389912541,-151.472261324958,0,104,110,3601,19020504,100,16,1000,88,45
"site_654",60.2655918760758,-152.663427391701,0,105,110,3679,19020602,200,16,4000,88,55
"site_655",60.8487781585262,-150.055797784958,0,106,110,3677,19020302,0,24,6000,84,65
"site_656",60.4243241867797,-150.229621792436,0,106,109,3677,19020302,100,31,1000,0,65
"site_657",60.2858039699685,-150.416920529174,0,106,110,3677,19020302,200,24,3000,89,65
"site_658",60.0114584821984,-150.905514212207,0,101,110,3677,19020300,0,3,8000,93,15
"site_659",61.4605308670116,-151.764123960769,0,104,110,3679,19020600,200,16,4000,106,45
"site_660",61.5157772569849,-150.650302839989,0,107,110,3677,19020504,100,24,9000,105,75
"site_661",62.0817158859802,-149.827266376678,0,106,109,3600,19020504,0,24,7000,92,65
"site_662",62.3786989189101,-151.270140386031,0,101,109,3601,19020504,0,16,4000,90,15
"site_663",59.9206388069739,-151.403540205723,0,103,110,3677,19020300,200,3,8000,93,35
"site_664",61.6216886289826,-150.85781367062,0,107,110,3677,19020504,0,24,6000,97,75
"site_665",60.5981481942568,-150.984476125681,0,104,108,3600,19020302,100,24,7000,86,45
"site_666",61.5448826721904,-148.711558793802,0,106,110,3600,19020402,200,16,1000,99,65
"site_667",62.1690321315966,-151.397341830263,0,105,110,3677,19020504,200,16,6000,89,55
"site_668",59.7182483734618,-151.541790927949,0,101,109,3679,19020300,0,3,7000,95,15
"site_669",59.4193788784352,-151.398689303189,0,108,111,3644,19020300,100,16,1000,79,85
"site_670",62.4555048757024,-151.082841649292,0,103,110,3601,19020504,200,16,4000,97,35
"site_671",59.4730083008971,-150.68587612524,0,108,110,3644,19020202,100,16,3000,61,85
"site_672",60.8420407938953,-151.949536235411,0,107,110,3679,19020600,200,24,6000,84,75
"site_673",62.4776034316917,-150.722257894247,0,101,110,3600,19020504,200,16,7000,98,15
"site_674",62.3223745505958,-151.162881541107,0,105,110,3679,19020504,100,16,7000,85,55
"site_675",59.7503182291048,-150.937853562435,0,105,110,3679,19020300,100,16,1000,86,55
"site_676",61.2346944045839,-151.436957534292,0,105,110,3679,19020600,100,24,7000,96,55
"site_677",59.4118330300486,-151.838234971708,0,107,110,3644,19020300,200,16,4000,88,75
"site_678",60.2160048723924,-150.643565475358,0,104,110,3679,19020300,0,3,7000,90,45
"site_679",59.8354785180394,-150.962377569692,0,102,110,3677,19020300,200,16,4000,88,25
"site_680",59.2827451237206,-151.404079194893,0,105,108,3644,19020202,200,16,1000,81,55
"site_681",61.8521064993593,-151.698906271141,0,106,110,3679,19020504,0,16,8000,92,65
"site_682",61.1988516247476,-149.234647783745,0,107,110,3677,19020400,200,24,2000,94,75
"site_683",59.8284716588232,-151.466601938668,0,102,110,3679,19020300,0,3,4000,96,25
"site_684",61.9391532503905,-151.224056811956,0,103,110,3677,19020504,0,24,6000,94,35
"site_685",61.1247406138077,-151.718579375864,0,104,109,3679,19020600,0,24,5000,82,45
"site_686",60.4563940424228,-149.375593451823,0,102,110,3601,19020302,100,16,1000,73,25
"site_687",60.6768406131457,-151.250197786724,0,101,109,3679,19020302,0,24,7000,85,15
"site_688",59.3272117302845,-151.276069266906,0,108,110,3644,19020202,200,16,1000,67,85
"site_689",62.1698406153523,-152.334913492298,0,104,110,3679,19020504,0,16,1000,93,45
"site_690",61.4236101088343,-150.75432774989,0,104,110,3679,19020504,200,24,6000,94,45
"site_691",61.8922611925594,-152.442172337222,0,105,110,3679,19020504,100,16,2000,96,55
"site_692",62.1830458500289,-151.256396162184,0,104,110,3679,19020504,100,24,3000,99,45
"site_693",61.8661202177915,-152.055178112823,0,106,110,3679,19020504,200,16,1000,96,65
"site_694",61.6454041524834,-150.055797784958,0,106,110,3679,19020504,0,24,7000,84,65
"site_695",60.8881243679706,-152.149501217656,0,104,110,3679,19020600,200,24,3000,100,45
"site_696",61.8009025281645,-150.927612768196,0,102,110,3677,19020504,200,24,8000,102,25
"site_697",60.6655218405658,-152.271582264768,0,105,110,3679,19020600,200,24,4000,92,55
"site_698",60.2529256305697,-152.761792915312,0,105,110,3677,19020602,200,16,1000,90,55
"site_699",59.7810406118217,-150.938662046191,0,105,110,3600,19020300,200,16,1000,85,55
"site_700",60.0672438613422,-151.079338219684,0,105,110,3679,19020300,100,3,9000,97,55
"site_701",59.2622635352427,-151.671956812618,0,104,110,3644,19020300,200,16,1000,76,45
"site_702",60.0513436808133,-150.599368363379,0,108,110,3677,19020300,100,16,4000,77,85
"site_703",60.5426323096982,-152.372373239646,0,106,110,3679,19020600,200,24,4000,95,65
"site_704",59.9872039695271,-150.76052612535,0,105,110,3679,19020300,0,16,5000,0,55
"site_705",59.2630720189984,-151.488431000072,0,107,110,3644,19020202,0,16,2000,89,75
"site_706",62.1746915178866,-151.498402299726,0,106,109,3677,19020504,200,16,7000,84,65
"site_707",59.9680698539754,-151.620483346838,0,104,109,3679,19020300,0,3,5000,90,45
"site_708",62.1507064998006,-152.199896705095,0,106,110,3677,19020504,100,16,1000,88,65
"site_709",62.4875747313454,-151.120031902055,0,105,110,3601,19020504,200,16,7000,99,55
"site_710",59.2533702139299,-151.713189484159,0,109,110,3644,19020300,0,16,4000,64,95
"site_711",60.7339734652157,-151.152371252283,0,106,109,3600,19020302,0,24,9000,94,65
"site_712",59.29352490713,-151.401923238212,0,108,111,3644,19020202,200,16,1000,82,85
"site_713",59.8185003591695,-151.12542179376,0,103,110,3600,19020300,0,16,1000,90,35
"site_714",61.6542974737962,-149.587955184989,0,105,110,3600,19020504,200,24,9000,81,55
"site_715",60.0995832115705,-151.369314393398,0,104,110,3679,19020300,0,24,5000,91,45
"site_716",59.3732953043599,-151.403809700308,0,104,110,3644,19020202,200,16,6000,76,45
"site_717",59.9567510813955,-150.875869807831,0,103,110,3677,19020300,0,16,5000,93,35
"site_718",60.037329962381,-151.226751757808,0,101,110,3603,19020300,0,3,5000,98,15
"site_719",59.3676359180699,-151.63961746239,0,107,111,3644,19020300,200,16,2000,81,75
"site_720",60.6641743676396,-152.274546705205,0,106,110,3679,19020600,100,24,4000,95,65
"site_721",61.7685631779362,-151.386831541438,0,106,110,3679,19020504,0,16,6000,94,65
"site_722",62.1649897128181,-151.298167822896,0,102,110,3679,19020504,200,24,1000,95,25
"site_723",60.3906373636252,-149.384486773136,0,105,110,3679,19020302,100,16,1000,0,55
"site_724",60.5539510822782,-151.090656992264,0,104,110,3679,19020302,100,24,6000,80,45
"site_725",60.5154133565894,-150.415303561663,0,104,109,3679,19020302,0,24,7000,92,45
"site_726",60.3224552335605,-150.392127027333,0,104,109,3679,19020302,200,24,7000,87,45
"site_727",60.2480747280355,-152.682561507252,0,105,110,3644,19020602,0,16,1000,94,55
"site_728",60.3593759917379,-152.726758619231,0,104,109,3679,19020602,0,16,1000,95,45
"site_729",62.1671456695,-151.464445981986,0,103,110,3677,19020504,0,16,6000,83,35
"site_730",60.0642794209046,-150.931655186975,0,106,110,3679,19020300,100,3,9000,93,65
"site_731",61.6200716614712,-150.720640926735,0,105,110,3679,19020504,0,24,7000,101,55
"site_732",60.0079550525903,-150.98905753363,0,102,110,3679,19020300,0,3,9000,104,25
"site_733",61.0676077617377,-152.228732625715,0,105,110,3679,19020600,200,16,1000,89,55
"site_734",60.5879074000179,-150.185694175042,0,106,110,3679,19020302,200,24,7000,84,65
"site_735",61.8130297845001,-148.27551655489,0,103,110,3600,19020402,0,16,1000,83,35
"site_736",59.4616895283172,-151.605930639235,0,101,110,3644,19020300,100,16,3000,90,15
"site_737",60.1219512621451,-151.479537678759,0,105,108,3677,19020300,100,24,6000,91,55
"site_738",60.6331824903375,-149.94934742379,0,106,110,3600,19020302,100,16,1000,84,65
"site_739",59.8551516227616,-151.344790386142,0,101,110,3679,19020300,200,3,1000,94,15
"site_740",60.4251326705354,-152.582309521545,0,106,110,3679,19020602,200,16,1000,90,65
"site_741",61.6402837553639,-150.777773778805,0,106,109,3677,19020504,100,24,7000,92,65
"site_742",59.4358180481346,-151.603235693383,0,106,111,3644,19020300,0,16,1000,79,65
"site_743",60.8910888084082,-150.774539843782,0,103,109,3679,19020302,0,24,7000,89,35
"site_744",61.76721570501,-148.759528829974,0,101,110,3601,19020402,200,24,1000,86,15
"site_745",59.7142059546832,-150.970731901834,0,106,110,3677,19020300,100,16,4000,84,65
"site_746",60.1828570384084,-149.54887847013,0,107,110,3644,19020202,200,16,1000,49,75
"site_747",60.8202117324912,-152.51978677777,0,106,110,3679,19020600,200,16,1000,76,65
"site_748",60.3933323094776,-151.280650674855,0,106,110,3679,19020300,0,24,5000,85,65
"site_749",61.8973815896789,-148.301388035073,0,106,110,3603,19020402,100,16,6000,92,65
"site_750",61.8041364631873,-150.467855005784,0,105,110,3679,19020504,0,24,7000,88,55
"site_751",60.894322743431,-149.933447243261,0,105,110,3679,19020302,0,24,1000,80,55
"site_752",61.7655987374986,-149.710036232101,0,103,110,3600,19020504,0,24,5000,87,35
"site_753",60.4272886272173,-152.624620171427,0,106,110,3679,19020602,100,16,1000,98,65
"site_754",61.0773095668062,-149.724588939704,0,102,110,3679,19020400,200,24,1000,96,25
"site_755",59.4724693117267,-151.647971794532,0,104,110,3644,19020300,0,16,6000,93,45
"site_756",60.0082245471755,-151.627759700639,0,105,108,3677,19020300,200,3,6000,88,55
"site_757",59.7144754492685,-150.625778832732,0,106,110,3679,19020300,100,35,1000,60,65
"site_758",59.4002447628834,-150.69153551153,0,108,111,3644,19020202,200,16,1000,100,85
"site_759",59.9009657022517,-150.940009519117,0,103,110,3677,19020300,200,16,6000,87,35
"site_760",59.5552041493941,-151.191178472557,0,107,110,3679,19020300,100,16,2000,92,75
"site_761",61.352463538332,-150.847033887211,0,104,109,3679,19020504,0,24,7000,91,45
"site_762",62.1242960304475,-151.52023136113,0,107,110,3677,19020504,0,16,8000,104,75
"site_763",59.7136669655128,-151.567392913546,0,103,110,3677,19020300,200,3,8000,97,35
"site_764",59.9766936807029,-150.795290926846,0,106,110,3679,19020300,200,16,9000,87,65
"site_765",60.2734072190476,-151.263133526815,0,105,110,3679,19020300,200,24,8000,78,55
"site_766",59.3549696725638,-151.650936234969,0,109,110,3644,19020300,100,16,3000,78,95
"site_767",61.2058584839637,-152.168635333208,0,105,110,3679,19020600,200,16,1000,105,55
"site_768",60.5655393494433,-150.168177027002,0,106,109,3600,19020302,0,24,5000,89,65
"site_769",59.3773377231384,-150.885032623729,0,107,110,3644,19020202,200,16,1000,62,75
"site_770",60.6350689524341,-150.661891107154,0,104,109,3679,19020302,0,24,7000,78,45
"site_771",59.4856745464032,-151.343442913215,0,108,110,3644,19020300,200,16,1000,87,85
"site_772",59.909320034394,-150.875061324075,0,102,110,3677,19020300,200,16,4000,81,25
"site_773",60.3704252697325,-152.472086236183,0,103,110,3644,19020602,0,24,6000,94,35
"site_774",60.6911238261632,-152.012597968356,0,106,109,3677,19020600,0,24,5000,91,65
"site_775",62.3924431427572,-151.455552660673,0,103,110,3601,19020504,200,16,8000,84,35
"site_776",60.0111889876131,-150.656231720864,0,102,110,3679,19020300,200,16,6000,90,25
"site_777",61.5696761740321,-151.300593274163,0,104,109,3679,19020504,200,24,7000,89,45
"site_778",60.4865774359692,-149.341098144913,0,106,110,3677,19020302,100,16,4000,89,65
"site_779",59.8608110090515,-151.056431179939,0,103,110,3677,19020300,0,16,7000,96,35
"site_780",62.0310509039559,-151.787839484269,0,104,109,3679,19020504,100,16,1000,85,45
"site_781",61.5254790620534,-150.771575403345,0,102,110,3679,19020504,100,24,4000,118,25
"site_782",60.4677128150027,-151.081494176366,0,104,110,3679,19020302,0,24,8000,76,45
"site_783",60.7539160645232,-151.737982986001,0,102,110,3677,19020600,0,24,8000,91,25
"site_784",61.862077799013,-151.747954285654,0,106,110,3679,19020504,0,16,1000,97,65
"site_785",59.6080250881003,-150.687493092751,0,104,110,3644,19020202,200,16,1000,58,45
"site_786",59.2970283367381,-151.82287378035,0,106,110,3644,19020300,100,16,1000,85,65
"site_787",60.9910712995307,-152.45187414229,0,107,110,3600,19020600,200,35,1000,103,75
"site_788",60.8859684112887,-152.130636596689,0,102,110,3679,19020600,200,24,4000,99,25
"site_789",62.4428386301963,-151.210582082694,0,104,109,3601,19020504,0,16,5000,92,45
"site_790",59.4805541492837,-151.17689525954,0,104,110,3644,19020300,200,16,3000,74,45
"site_791",60.7342429598009,-150.851076305989,0,104,109,3679,19020302,0,24,5000,79,45
"site_792",61.486132852609,-148.646880093345,0,105,110,3644,19020402,200,16,1000,83,55
"site_793",60.414352887126,-152.501191651389,0,104,110,3679,19020602,200,24,1000,88,45
"site_794",59.8643144386596,-151.482232624612,0,101,110,3677,19020300,0,3,8000,99,15
"site_795",61.962599279306,-149.186947242158,0,107,110,3600,19020504,200,16,6000,92,75
"site_796",61.3077274371828,-150.154971792325,0,104,110,3679,19020400,0,24,8000,73,45
"site_797",60.3628794213459,-151.224326306541,0,104,109,3679,19020300,0,24,7000,79,45
"site_798",60.5383203963345,-150.549242370525,0,105,110,3677,19020302,100,24,6000,79,55
"site_799",61.7513155244811,-152.077815657983,0,106,110,3679,19020504,100,16,4000,94,65
"site_800",61.6092918780618,-151.47441728164,0,101,110,3679,19020504,100,16,1000,99,15
"site_801",59.7597505395881,-151.297089844555,0,102,110,3679,19020300,0,3,6000,94,25
"site_802",59.8947673267912,-151.260977570133,0,104,110,3679,19020300,0,3,3000,96,45
"site_803",59.2447463872024,-151.15479670355,0,108,110,3644,19020202,100,16,1000,75,85
"site_804",61.7486205786287,-152.151118185167,0,103,110,3677,19020504,100,16,1000,97,35
"site_805",61.9666416980845,-150.927073779026,0,106,109,3677,19020504,200,24,7000,90,65
"site_806",61.7057709395762,-148.825285508772,0,107,110,3601,19020402,100,24,7000,86,75
"site_807",61.9078918785031,-152.103148148995,0,106,110,3679,19020504,200,16,1000,100,65
"site_808",60.7487956674037,-150.373801395537,0,105,110,3600,19020302,0,24,6000,81,55
"site_809",60.474989168804,-149.894909517573,0,105,110,3679,19020302,100,16,1000,88,55
"site_810",60.5156828511747,-150.256301756374,0,106,110,3677,19020302,0,24,6000,90,65
"site_811",59.4692353767038,-150.631977208193,0,107,110,3644,19020202,200,16,1000,0,75
"site_812",60.6261756311214,-152.271043275597,0,104,109,3679,19020600,0,24,5000,0,45
"site_813",61.8270435029323,-149.092624137325,0,101,110,3603,19020504,200,24,1000,94,15
"site_814",60.5464052338915,-150.267081539783,0,104,110,3679,19020302,0,24,5000,84,45
"site_815",62.1178281604018,-150.506931720643,0,104,109,3601,19020504,0,24,7000,95,45
"site_816",61.6788214810526,-150.814964031568,0,103,109,3679,19020504,0,24,8000,97,35
"site_817",62.0763259942755,-151.037566558973,0,105,110,3677,19020504,0,24,7000,103,55
"site_818",60.4251326705354,-150.294030998307,0,107,110,3679,19020302,200,24,3000,89,75
"site_819",60.2111539698581,-151.298706812066,0,105,110,3679,19020300,0,24,5000,86,55
"site_820",60.6749541510491,-149.844514030134,0,102,110,3603,19020302,0,16,1000,97,25
"site_821",59.879675630018,-151.082841649292,0,101,110,3679,19020300,100,16,4000,96,15
"site_822",61.290749278313,-151.728281180932,0,103,110,3677,19020600,200,16,3000,118,35
"site_823",61.8178806870343,-151.88620500788,0,106,110,3679,19020504,100,16,2000,98,65
"site_824",59.9314185903833,-151.016276486739,0,105,110,3679,19020300,200,16,9000,97,55
"site_825",61.5597048743784,-149.483930275088,0,101,110,3677,19020400,0,24,5000,84,15
"site_826",60.9592709384729,-149.834003741309,0,107,111,3677,19020302,100,24,1000,88,75
"site_827",61.3610873650595,-149.356728830857,0,103,110,3600,19020400,100,24,2000,92,35
"site_828",61.2551759930618,-151.199532804699,0,104,109,3677,19020600,200,24,8000,98,45
"site_829",61.8149162465967,-148.098997601561,0,103,110,3603,19020402,0,16,4000,84,35
"site_830",61.4055539716235,-148.661163306363,0,105,110,3679,19020402,100,16,1000,99,55
"site_831",62.0178456692793,-151.629915657321,0,105,110,3679,19020504,0,16,5000,85,55
"site_832",61.681516426905,-151.175817281199,0,104,111,3677,19020504,200,24,1000,97,45
"site_833",60.065896388416,-151.017084970495,0,106,110,3679,19020300,0,3,7000,102,65
"site_834",62.1377707597093,-151.2396874979,0,102,110,3679,19020504,100,24,4000,96,25
"site_835",60.9131873643976,-148.85250446188,0,103,110,3644,19020302,200,16,8000,82,35
"site_836",60.4121969304441,-149.421677025898,0,101,108,3679,19020302,200,16,1000,77,15
"site_837",59.4425554127655,-151.766549412036,0,108,110,3644,19020300,100,16,6000,94,85
"site_838",61.8224620949833,-148.329954461108,0,105,110,3600,19020402,200,16,3000,85,55
"site_839",60.7266971114143,-150.43982756892,0,104,110,3601,19020302,200,24,7000,76,45
"site_840",61.1899583034348,-151.608625585087,0,105,110,3679,19020600,200,24,1000,123,55
"site_841",59.7646014421223,-150.87425284032,0,109,110,3600,19020300,100,16,4000,86,95
"site_842",60.1947148001588,-149.074568000115,0,108,110,3644,19020200,0,16,1000,72,85
"site_843",62.205952889774,-151.346676848238,0,104,110,3679,19020504,0,16,7000,83,45
"site_844",59.9346525254062,-152.738885875567,0,106,110,3644,19020602,0,16,5000,87,65
"site_845",60.0424503595005,-150.904705728451,0,105,110,3677,19020300,100,3,7000,98,55
"site_846",59.2549871814413,-151.8511707118,0,104,110,3644,19020300,200,16,1000,82,45
"site_847",59.390542957815,-150.85781367062,0,106,110,3644,19020202,0,16,1000,65,65
"site_848",60.4987046923048,-150.426352839658,0,103,110,3677,19020302,200,24,8000,90,35
"site_849",60.0241247277045,-150.551937316378,0,107,110,3679,19020300,100,16,1000,85,75
"site_850",60.6393808657979,-152.294489304513,0,106,109,3677,19020600,0,24,1000,77,65
"site_851",61.362704332571,-150.785858616362,0,104,110,3679,19020504,0,24,5000,89,45
"site_852",60.4563940424228,-151.146172876823,0,104,109,3679,19020302,0,24,7000,84,45
"site_853",61.6755875460298,-151.684353563539,0,106,110,3677,19020504,100,16,1000,114,65
"site_854",60.6407283387241,-149.483391285917,0,104,110,3679,19020302,200,16,1000,84,45
"site_855",61.4117523470839,-148.412958793361,0,108,110,3644,19020402,200,35,1000,91,85
"site_856",61.795782131045,-148.331032439449,0,101,110,3600,19020402,200,16,4000,84,15
"site_857",61.7844633584651,-149.572593993631,0,101,110,3600,19020504,200,24,3000,95,15
"site_858",61.5122738273769,-150.772653381686,0,103,110,3677,19020504,0,24,4000,116,35
"site_859",60.951455595501,-148.768691645872,0,104,110,3644,19020302,200,16,4000,93,45
"site_860",60.5838649812393,-152.580153564863,0,107,110,3679,19020600,200,16,6000,94,75
"site_861",60.3340435007257,-152.453221615217,0,105,110,3679,19020602,100,24,8000,100,55
"site_862",60.15617707447,-149.399847964494,0,106,110,3644,19020202,200,16,1000,80,65
"site_863",59.3544306833934,-151.87380825696,0,109,110,3644,19020300,200,16,2000,0,95
"site_864",59.7427723807182,-151.644198870339,0,104,110,3679,19020300,100,3,4000,96,45
"site_865",60.0020261717151,-152.725411146305,0,107,110,3644,19020602,200,16,1000,96,75
"site_866",61.6055189538685,-151.118684429129,0,103,110,3677,19020504,200,24,8000,105,35
"site_867",61.7653292429133,-151.170966378664,0,103,110,3677,19020504,0,24,1000,100,35
"site_868",59.4635759904139,-151.493012408021,0,108,110,3644,19020300,100,16,4000,92,85
"site_869",61.9014240084574,-151.369314393398,0,106,110,3677,19020504,0,24,5000,95,65
"site_870",60.1028171465933,-151.568470891887,0,105,110,3679,19020300,0,24,6000,91,55
"site_871",62.1612167886248,-151.326464754345,0,103,110,3677,19020504,0,16,6000,92,35
"site_872",60.7595754508131,-149.137899227645,0,103,110,3600,19020302,200,16,2000,88,35
"site_873",59.7702608284123,-151.232950133269,0,103,110,3677,19020300,0,16,7000,101,35
"site_874",59.8093375432715,-151.153718725209,0,102,110,3679,19020300,0,16,8000,98,25
"site_875",62.1267214817146,-150.810652118204,0,105,110,3600,19020504,200,24,8000,105,55
"site_876",60.5512561364258,-149.762318181637,0,101,110,3603,19020302,200,16,1000,97,15
"site_877",60.8423102884805,-149.86849904822,0,104,110,3679,19020302,100,24,1000,87,45
"site_878",61.8332418783928,-148.160981356165,0,102,110,3603,19020402,200,16,1000,96,25
"site_879",61.8866018062695,-152.0117894846,0,105,110,3679,19020504,100,16,4000,97,55
"site_880",60.04757075662,-150.973696342272,0,105,110,3677,19020300,100,3,1000,97,55
"site_881",60.9420232850178,-150.366525041735,0,105,110,3679,19020302,0,24,8000,75,55
"site_882",62.2221225648881,-150.85215428433,0,105,110,3600,19020504,0,24,8000,94,55
"site_883",59.9799276157258,-149.293128108741,0,108,111,3644,19020202,200,16,1000,81,85
"site_884",60.2343305041884,-150.639523056579,0,101,110,3677,19020300,0,3,5000,94,15
"site_885",60.9277400720003,-149.765821611245,0,105,110,3600,19020302,200,24,6000,111,55
"site_886",60.7795180501206,-150.994447425335,0,101,110,3600,19020302,0,24,8000,88,15
"site_887",59.8104155216124,-151.44612035019,0,101,110,3677,19020300,100,3,7000,98,15
"site_888",60.5601494577386,-150.253606810522,0,106,110,3679,19020302,100,24,9000,86,65
"site_889",61.4810124554895,-149.102864931564,0,106,110,3677,19020402,200,24,2000,86,65
"site_890",62.4110382691384,-150.644373959114,0,105,110,3679,19020504,0,24,8000,104,55
"site_891",61.3082664263533,-151.751188220677,0,105,110,3677,19020600,100,16,4000,108,55
"site_892",61.2134043323503,-151.582754104905,0,103,110,3677,19020600,200,24,6000,120,35
"site_893",62.1560963915053,-151.261786053889,0,106,110,3679,19020504,200,24,4000,99,65
"site_894",61.8704321311553,-151.430220169661,0,104,110,3677,19020504,200,16,6000,91,45
"site_895",62.181967871688,-150.855657713938,1,105,110,3679,19020504,0,24,6000,89,55
"site_896",62.3768124568135,-150.459500673642,1,106,110,3679,19020504,0,24,5000,104,65
"site_897",62.1189061387428,-149.482313307577,1,103,110,3601,19020504,200,24,1000,96,35
"site_898",62.0248525284955,-150.291336052455,1,102,110,3679,19020504,100,24,8000,94,25
"site_899",60.9094144402042,-150.393205005674,1,105,110,3679,19020302,200,24,7000,83,55
"site_900",61.6979555966044,-148.771925580895,1,107,110,3677,19020402,200,24,1000,84,75
"site_901",60.7555330320346,-149.964169625978,1,104,109,3679,19020302,100,16,1000,90,45
"site_902",60.7587669670574,-149.97764435524,1,105,110,3679,19020302,100,16,7000,89,55
"site_903",61.8930696763151,-149.891136593379,1,104,110,3679,19020504,0,24,5000,88,45
"site_904",60.0742507205583,-150.92626529527,1,104,110,3679,19020300,0,3,5000,91,45
"site_905",62.0779429617869,-149.81244417449,1,105,110,3600,19020504,0,24,8000,87,55
"site_906",60.7231936818063,-150.6519198075,1,106,110,3679,19020302,100,24,8000,0,65
"site_907",60.7159173280049,-150.699081359916,1,103,110,3600,19020302,200,24,6000,0,35
"site_908",61.8545319506264,-150.270854463977,1,104,110,3679,19020504,0,24,7000,96,45
"site_909",60.8493171476967,-150.740044536872,1,105,110,3679,19020302,100,24,7000,89,55
"site_910",60.5574545118862,-152.63405248191,1,105,110,3679,19020600,200,16,4000,102,55
"site_911",61.7103523475252,-149.792771069768,1,102,110,3679,19020504,200,24,3000,87,25
"site_912",62.3390832148805,-151.990229917781,1,105,110,3677,19020504,0,16,5000,95,55
"site_913",62.0108388100632,-151.150754284772,1,105,110,3677,19020504,200,24,8000,100,55
"site_914",61.9246005427877,-149.793849048109,1,106,110,3679,19020504,200,24,6000,84,65
"site_915",62.1609472940396,-151.7142674625,1,101,110,3679,19020504,200,16,7000,83,15
"site_916",62.1868187742222,-151.556343635552,1,105,110,3677,19020504,100,16,8000,83,55
"site_917",62.3776209405692,-151.110599591572,1,105,110,3600,19020504,0,16,6000,96,55
"site_918",60.7819435013877,-150.746512406918,1,106,110,3679,19020302,0,24,6000,81,65
"site_919",60.861174909447,-150.15524128691,1,105,110,3600,19020302,0,24,5000,84,55
"site_920",61.6445956687277,-149.599273957569,1,104,110,3679,19020504,200,24,8000,82,45
